priors,school,violations,age,timeserved,alcohol,drugs,release,married,degree,gender,type,property,person,recid
0,10,5,19.41666667,1.166666667,0,0,1,0,1,1,2,1,0,1
1,11,1,28.58333333,2.416666667,0,1,1,0,1,1,2,1,0,0
3,13,0,31.08333333,1,0,0,0,0,0,1,2,1,0,0
0,8,0,17.91666667,0.583333333,0,0,1,0,0,1,2,1,0,1
0,8,0,17.58333333,1,0,0,1,0,1,1,2,1,0,0
1,11,2,26.83333333,5.583333333,0,0,0,0,1,1,2,1,0,0
8,10,1,36.75,0.5,1,0,0,0,0,1,0,0,0,0
6,5,0,27.08333333,1,0,0,1,0,1,1,2,1,0,1
0,10,0,25.83333333,4.166666667,0,0,1,1,1,1,2,1,0,1
0,12,0,21.16666667,0.333333333,0,0,1,0,0,0,2,1,0,0
0,11,5,33,2.583333333,1,0,1,0,1,0,2,1,0,0
0,9,10,22.25,1.333333333,1,1,1,0,0,1,2,1,0,1
2,9,0,21.91666667,0.416666667,1,1,1,0,0,1,0,0,0,0
3,11,0,22.41666667,0.583333333,0,0,1,0,0,1,1,0,1,1
0,9,0,38.41666667,2.333333333,0,0,0,0,0,1,0,0,0,0
0,9,0,16.66666667,0.5,0,0,1,1,1,1,2,1,0,0
4,6,1,33.83333333,2,0,0,1,0,0,1,0,0,0,0
0,8,0,34.5,0.333333333,1,0,1,0,0,0,1,0,1,0
0,10,1,37,0.666666667,0,1,1,0,0,1,2,1,0,0
0,11,0,20.58333333,0.666666667,0,0,1,0,1,0,2,1,0,0
6,8,0,29.08333333,0.5,1,1,0,0,0,1,1,0,1,1
0,9,2,28.41666667,2.166666667,1,0,1,1,1,1,0,0,0,0
6,3,4,54.66666667,2.25,0,0,0,1,0,1,0,0,0,0
1,11,0,26,2.25,0,0,0,0,0,1,0,0,0,0
2,9,0,37.5,0.5,0,1,1,1,1,0,2,1,0,0
3,9,2,27.08333333,4.25,1,0,1,0,1,1,0,0,0,1
0,11,0,18,0.166666667,0,0,1,0,0,1,2,1,0,0
0,9,2,27.08333333,4.083333333,0,0,1,1,0,1,0,0,0,0
0,12,0,35.25,0.5,0,0,1,1,0,1,0,0,0,0
0,10,0,25.58333333,0.75,1,0,1,0,0,1,2,1,0,0
2,11,6,24.66666667,8,0,0,1,0,0,1,0,0,0,1
0,12,0,24.33333333,0.25,0,0,1,0,0,0,2,1,0,0
0,10,0,23.16666667,1.166666667,0,0,1,1,1,1,2,1,0,0
0,8,1,24.16666667,0.666666667,1,0,1,1,0,1,2,1,0,0
0,10,1,19,0.666666667,0,0,1,0,1,1,2,1,0,0
8,6,0,42,0.5,1,0,1,0,0,1,1,0,1,0
5,10,0,35.08333333,0.916666667,0,0,0,1,0,1,0,0,0,0
1,12,1,24.08333333,0.333333333,0,0,1,0,0,1,2,1,0,0
4,9,6,31.75,11.16666667,1,1,1,0,1,1,1,0,1,1
0,9,0,26.75,2.25,0,0,1,0,1,1,2,1,0,0
0,11,2,26.75,1.333333333,0,0,1,0,1,0,0,0,0,1
0,11,0,25,2.5,0,0,1,0,1,1,2,1,0,0
0,12,0,25.16666667,0.916666667,0,1,1,0,1,1,2,1,0,0
2,3,0,56.5,1,1,0,1,1,1,1,1,0,1,1
3,6,0,37.66666667,0.916666667,1,0,0,0,0,1,0,0,0,0
0,10,0,39.08333333,0.333333333,1,0,1,1,0,1,0,0,0,0
0,7,0,33,1.5,1,0,1,0,1,1,1,0,1,0
0,8,9,20.5,4.916666667,1,0,1,0,1,1,2,1,0,1
0,10,0,25,0.25,0,0,1,0,0,1,0,0,0,0
8,6,0,45,3.666666667,1,0,1,0,1,1,2,1,0,1
0,9,0,34.5,0.833333333,1,0,1,0,1,1,2,1,0,0
1,8,1,20.16666667,1.666666667,0,0,1,0,0,1,0,0,0,1
2,12,3,27,2.333333333,0,0,1,0,0,1,0,0,0,0
1,11,0,30.08333333,0.333333333,0,0,0,0,0,1,0,0,0,0
0,11,1,23.91666667,1.166666667,0,0,1,0,0,1,0,0,0,1
0,11,9,20.66666667,1.5,0,0,1,0,0,1,2,1,0,0
4,11,1,28.08333333,5.5,0,1,1,0,1,1,0,0,0,0
0,11,0,29.66666667,0.25,1,1,0,1,0,1,1,0,1,0
0,10,0,20.5,0.75,0,1,1,0,1,1,2,1,0,0
0,9,0,18.41666667,0.416666667,0,0,0,0,0,1,2,1,0,1
0,9,0,22.25,0.5,0,0,0,0,1,1,1,0,1,1
3,10,0,30.83333333,0.583333333,0,0,0,1,0,1,2,1,0,0
0,11,0,20.58333333,0.333333333,0,1,1,0,0,1,2,1,0,0
2,12,3,24.66666667,1.833333333,0,1,0,0,0,1,0,0,0,1
7,8,0,44.25,0.416666667,1,0,1,0,0,1,0,0,0,0
0,9,0,22.5,1,0,0,1,0,0,1,0,0,0,0
0,9,3,28.41666667,3.25,0,0,1,0,0,1,0,0,0,0
0,11,0,37.5,1.25,1,0,0,0,1,1,1,0,1,0
0,9,1,27.16666667,5.833333333,0,0,1,0,1,1,1,0,1,0
0,12,1,22.08333333,0.5,1,1,0,0,1,1,1,0,1,0
1,6,0,35.58333333,1.666666667,1,0,1,1,0,1,0,0,0,1
0,12,1,23.25,3,0,0,1,0,0,1,0,0,0,0
1,6,15,23.25,3.916666667,0,1,1,0,1,1,2,1,0,0
0,12,1,31.91666667,0.916666667,1,0,0,0,0,1,0,0,0,0
1,12,0,28.25,2.5,0,1,1,0,0,1,0,0,0,0
0,15,1,30.5,3.666666667,0,0,1,0,1,1,2,1,0,0
5,12,0,32.83333333,0.083333333,1,0,1,0,0,1,2,1,0,0
0,10,0,21.75,0.5,0,0,1,0,0,1,0,0,0,0
2,13,0,52.83333333,0.666666667,1,0,1,0,0,1,0,0,0,0
1,8,1,21.58333333,0.416666667,0,0,1,1,0,1,0,0,0,0
1,12,0,51.91666667,0.25,1,0,1,0,0,1,0,0,0,0
7,12,1,30,1.166666667,0,1,1,1,1,1,2,1,0,1
0,13,0,26.91666667,1.833333333,0,1,1,0,1,1,0,0,0,0
0,12,0,26.58333333,0.25,1,0,1,0,0,1,1,0,1,1
0,8,0,20.66666667,0.666666667,1,1,1,0,1,1,2,1,0,0
0,9,0,22.91666667,0.416666667,1,0,0,0,0,1,0,0,0,0
0,9,1,26.08333333,2,1,0,1,0,0,1,0,0,0,0
1,8,0,29.75,3.166666667,0,0,1,1,1,1,0,0,0,0
0,7,9,19.83333333,3.916666667,1,1,1,0,1,1,2,1,0,1
1,10,0,33.5,0.5,1,0,1,1,0,1,0,0,0,0
0,9,1,21.41666667,1.75,0,0,1,0,0,1,0,0,0,0
1,11,0,41.5,0.583333333,0,0,1,0,1,0,2,1,0,0
0,12,0,25.41666667,0.583333333,1,0,1,0,0,1,0,0,0,1
5,5,0,47.08333333,0.5,0,0,1,1,0,1,0,0,0,0
0,10,3,25.41666667,4.833333333,0,0,1,0,0,1,0,0,0,0
4,10,14,23.75,2.833333333,0,1,1,0,1,1,2,1,0,1
0,12,6,26.75,5.083333333,1,1,1,0,1,1,2,1,0,1
0,12,0,25.33333333,0.666666667,1,0,1,0,0,1,2,1,0,0
0,10,10,20.41666667,2.166666667,0,0,1,0,0,1,0,0,0,0
1,12,0,62.16666667,0.416666667,0,0,0,1,0,1,0,0,0,0
0,12,0,32.08333333,0.166666667,1,0,1,0,0,1,0,0,0,0
0,6,0,31.08333333,0.5,1,0,0,0,1,0,2,1,0,0
0,12,0,18.75,0.5,0,0,1,0,1,1,2,1,0,0
0,9,0,29.16666667,0.5,1,0,1,0,0,1,2,1,0,0
0,5,0,52.41666667,2.25,1,0,1,1,0,1,0,0,0,0
0,11,0,43.91666667,0.333333333,0,0,1,1,0,1,0,0,0,0
0,9,3,19.83333333,0.666666667,0,0,1,0,0,1,1,0,1,0
0,5,0,34.83333333,0.25,0,0,1,0,0,0,2,1,0,1
0,12,0,57.75,0.25,1,0,1,0,0,1,0,0,0,0
0,12,4,23.83333333,1.083333333,0,0,0,0,1,1,2,1,0,0
10,9,1,40.58333333,7.166666667,1,0,1,1,0,1,0,0,0,0
0,11,0,17.66666667,0.333333333,0,0,1,0,0,0,2,1,0,0
1,12,0,23.08333333,0.416666667,1,1,1,0,0,1,2,1,0,1
0,10,8,23.41666667,5.083333333,0,0,1,0,1,1,2,1,0,0
0,10,1,21.75,0.916666667,1,1,1,1,0,1,0,0,0,0
0,7,0,22.25,1.416666667,0,0,1,0,1,1,1,0,1,0
1,11,0,19.16666667,0.75,0,0,0,0,1,1,2,1,0,1
0,12,3,25.66666667,2.166666667,0,0,1,0,1,1,2,1,0,1
0,10,0,19.33333333,1.5,0,0,1,0,1,1,2,1,0,0
1,11,0,43.25,0.416666667,1,0,1,1,0,1,0,0,0,1
0,9,0,21.75,0.25,0,0,0,0,1,1,0,0,0,0
0,8,0,26.25,1.416666667,0,0,1,1,1,1,1,0,1,0
1,11,5,22.25,1.083333333,0,0,1,0,1,1,2,1,0,0
0,9,0,25.33333333,0.333333333,1,0,1,1,0,1,0,0,0,0
0,10,0,19.08333333,0.833333333,0,0,1,0,1,1,2,1,0,1
6,8,0,33.5,1.083333333,1,0,0,1,0,1,0,0,0,0
1,10,2,21.83333333,1.833333333,1,1,1,0,0,1,1,0,1,1
0,4,0,29.25,1,1,0,1,1,0,1,0,0,0,0
0,10,12,23.08333333,7.166666667,0,0,1,0,1,1,2,1,0,1
0,9,0,18.5,0.333333333,1,0,1,0,1,1,2,1,0,0
0,9,0,21.16666667,0.166666667,0,0,0,1,0,1,0,0,0,0
0,9,2,17.33333333,1.75,0,0,1,0,0,1,0,0,0,0
0,11,0,25.91666667,0.25,1,0,1,1,0,1,1,0,1,0
0,10,0,20.66666667,0.166666667,0,0,1,0,0,1,0,0,0,1
0,12,1,31.83333333,2.75,0,0,1,0,1,1,2,1,0,0
0,11,0,26.08333333,0.583333333,0,0,1,0,0,1,2,1,0,0
0,12,0,23.41666667,1.083333333,0,1,1,1,1,0,2,1,0,1
0,8,1,18,0.75,0,0,1,0,1,1,2,1,0,0
6,12,0,38.83333333,0.25,0,0,0,0,1,1,2,1,0,1
0,11,1,18,0.5,0,0,1,0,1,1,2,1,0,1
0,9,0,21.25,0.333333333,1,1,0,0,1,1,2,1,0,1
1,9,0,21.08333333,1.083333333,1,1,1,0,0,1,0,0,0,0
3,11,1,23.83333333,1.083333333,1,0,0,1,1,1,2,1,0,1
2,8,1,17.41666667,0.666666667,1,1,1,0,0,1,2,1,0,0
0,8,1,27.25,2.25,0,0,0,0,0,1,0,0,0,0
2,11,0,27.91666667,0.666666667,1,1,1,1,1,1,0,0,0,0
2,8,6,25.25,4.083333333,0,1,0,0,1,1,2,1,0,1
0,12,1,23.25,0.916666667,0,1,1,1,1,1,0,0,0,0
0,10,1,21.91666667,1.583333333,0,0,1,0,0,0,0,0,0,0
0,9,0,37.25,0.25,1,0,1,0,0,1,0,0,0,1
0,9,0,19.41666667,1.083333333,0,0,1,0,1,1,2,1,0,0
0,16,0,31.33333333,0.25,0,0,1,0,1,1,0,0,0,0
0,10,5,22.83333333,3.333333333,0,1,1,0,0,1,0,0,0,0
0,14,0,28.58333333,1.333333333,1,1,1,0,1,1,2,1,0,1
2,11,1,19.16666667,0.583333333,0,1,1,0,1,1,0,0,0,0
0,10,0,28.33333333,0.25,0,0,1,0,0,1,0,0,0,1
0,10,0,22.75,0.583333333,0,0,1,0,1,1,2,1,0,0
1,8,1,19.91666667,1.25,1,1,1,0,1,1,2,1,0,0
0,11,0,30.58333333,5.583333333,0,0,0,0,0,1,0,0,0,0
0,7,0,22.08333333,0.916666667,0,0,1,0,1,0,1,0,1,0
3,10,0,30.16666667,0.5,0,0,1,0,0,1,2,1,0,0
0,9,0,20.91666667,0.333333333,0,0,1,0,0,0,0,0,0,0
0,8,16,22.5,4,0,0,1,0,0,1,0,0,0,0
2,9,3,20.66666667,0.75,0,0,1,0,1,1,2,1,0,0
0,10,3,20.5,2.75,0,0,0,0,0,1,0,0,0,0
2,9,10,19.25,0.833333333,1,1,0,0,1,1,0,0,0,1
1,12,0,31.25,3.333333333,0,0,1,0,1,1,2,1,0,0
0,10,0,19.33333333,0.666666667,1,0,1,1,1,1,2,1,0,0
0,9,0,23.75,2,0,0,1,1,0,1,0,0,0,0
4,8,4,33.58333333,5.166666667,1,0,1,1,1,1,2,1,0,1
0,9,0,31.5,1.083333333,1,0,1,0,1,1,2,1,0,0
0,11,0,61.08333333,3.416666667,0,0,1,0,1,0,1,0,1,0
0,9,14,18.83333333,1.75,0,0,1,0,0,1,0,0,0,0
0,12,0,21,1,0,1,1,1,1,1,0,0,0,0
0,9,2,19.58333333,1.5,0,0,1,0,1,1,2,1,0,1
1,12,0,23.75,1.166666667,0,1,1,0,1,1,0,0,0,0
1,9,0,23.41666667,0.416666667,0,1,1,0,0,0,2,1,0,0
0,9,0,19.16666667,0.333333333,0,0,0,0,1,1,2,1,0,1
5,2,0,49,1.5,0,0,1,1,1,1,0,0,0,1
0,11,0,23,0.916666667,0,0,1,0,0,1,0,0,0,0
0,9,2,23.16666667,5.083333333,0,0,0,0,0,1,0,0,0,1
0,14,0,27.58333333,0.333333333,0,1,1,0,0,1,0,0,0,0
0,10,0,19.25,0.166666667,0,0,1,0,0,0,2,1,0,0
3,8,1,55.5,0.833333333,1,0,0,1,0,1,0,0,0,0
2,7,0,34,0.25,1,1,1,0,0,0,2,1,0,0
2,10,0,20.75,0.583333333,1,0,1,0,0,1,2,1,0,0
0,9,0,17.66666667,0.333333333,0,0,1,0,1,1,2,1,0,0
0,9,9,19.5,5.5,0,0,1,0,1,1,1,0,1,1
0,9,0,24.41666667,0.333333333,1,0,1,0,0,1,2,1,0,0
0,10,2,18,1.25,0,0,1,0,0,1,0,0,0,0
1,10,1,21.91666667,2.083333333,0,0,0,0,0,1,0,0,0,1
0,14,1,31.58333333,0.75,0,0,0,0,0,0,2,1,0,0
0,12,2,23.75,0.75,0,1,1,0,0,1,1,0,1,0
34,8,0,53.16666667,0.75,1,0,0,0,0,1,2,1,0,1
0,8,0,20.08333333,0.416666667,0,0,1,0,1,1,2,1,0,0
7,11,0,38,0.666666667,0,0,1,0,1,1,0,0,0,0
0,9,1,21,0.583333333,0,0,0,1,0,1,0,0,0,0
4,5,0,53.66666667,0.25,1,0,1,1,0,1,0,0,0,1
0,7,0,18.16666667,0.25,0,0,1,0,0,1,2,1,0,1
0,4,0,47.41666667,0.333333333,1,0,1,0,0,1,0,0,0,0
0,11,6,32.25,1.333333333,1,1,0,0,0,1,0,0,0,0
0,14,0,22.08333333,0.5,0,1,1,0,0,1,0,0,0,0
0,4,0,64.58333333,0.833333333,1,0,1,0,0,1,0,0,0,0
0,9,1,16.91666667,0.416666667,0,0,1,0,0,1,2,1,0,0
0,11,1,18.33333333,0.5,0,0,0,0,0,1,2,1,0,1
25,11,0,41.41666667,2.75,1,0,1,1,1,1,2,1,0,1
1,8,3,19.75,1.666666667,0,0,1,0,0,1,2,1,0,1
6,3,0,42.08333333,3.583333333,1,0,1,0,1,1,2,1,0,1
0,12,0,28.08333333,5.166666667,1,0,1,0,1,0,1,0,1,0
0,8,1,17.75,0.583333333,0,0,1,0,0,1,2,1,0,1
0,11,0,32.58333333,0.416666667,0,1,1,0,0,1,1,0,1,0
0,9,0,25.41666667,0.916666667,0,0,1,1,1,1,1,0,1,0
0,12,0,28.66666667,1.416666667,1,1,1,0,0,1,0,0,0,1
5,7,0,37.83333333,0.416666667,1,0,1,0,0,1,0,0,0,0
0,10,1,25.25,0.333333333,1,0,1,0,0,1,0,0,0,1
0,12,0,36.5,0.416666667,1,0,1,1,1,1,1,0,1,0
0,9,0,33.25,0.333333333,0,0,1,0,0,0,2,1,0,0
0,8,3,21.91666667,0.75,0,0,0,0,0,1,2,1,0,0
0,9,0,23.33333333,0.25,1,0,1,0,0,1,0,0,0,0
0,9,6,19.25,3,0,0,1,0,0,1,0,0,0,0
0,7,0,33.58333333,0.583333333,1,0,0,0,1,0,0,0,0,0
1,8,0,27.58333333,0.416666667,0,0,1,1,0,1,0,0,0,0
0,9,4,21.83333333,2,0,0,1,0,0,1,0,0,0,0
1,11,1,20.25,0.25,0,0,1,0,0,1,2,1,0,1
2,11,0,27.75,0.5,0,1,1,0,0,1,2,1,0,0
1,8,2,44,0.666666667,1,0,0,1,0,1,0,0,0,0
3,10,0,62.58333333,0.416666667,1,0,1,1,0,1,0,0,0,0
1,9,1,23.75,2.166666667,0,1,1,0,1,1,2,1,0,0
1,9,1,23.91666667,0.75,0,0,1,0,0,1,2,1,0,1
0,10,0,17.91666667,0.416666667,0,0,1,0,0,1,2,1,0,1
0,9,0,33.75,0.666666667,0,0,1,0,1,1,1,0,1,0
0,11,0,23.5,1,0,0,1,0,1,1,0,0,0,0
2,9,0,25.41666667,1,1,0,1,0,0,1,0,0,0,0
0,9,0,21.5,0.333333333,1,0,1,0,0,1,2,1,0,1
0,12,0,32.83333333,0.583333333,1,0,1,0,0,1,0,0,0,0
9,11,2,31.33333333,0.916666667,0,0,0,1,0,1,2,1,0,1
2,8,2,24.66666667,1.25,0,0,0,0,0,1,2,1,0,1
0,11,3,20.25,0.416666667,1,1,0,0,1,1,2,1,0,1
0,9,0,24.41666667,0.333333333,1,1,1,0,0,0,1,0,1,0
5,11,4,26,3.333333333,0,1,1,0,0,1,0,0,0,1
2,9,0,38.41666667,0.416666667,1,0,0,0,0,1,0,0,0,1
4,11,1,41.5,4,0,0,1,0,0,1,0,0,0,1
1,6,0,36.25,0.5,1,0,1,1,0,1,0,0,0,0
3,3,0,47.16666667,0.333333333,0,0,1,1,0,1,0,0,0,0
0,10,0,21.33333333,0.666666667,1,1,1,0,1,1,2,1,0,0
15,9,0,37.83333333,0.916666667,1,0,0,0,0,1,0,0,0,1
0,11,0,30.25,0.333333333,0,0,1,0,0,0,0,0,0,0
0,10,6,29.75,2.666666667,1,1,0,0,0,1,0,0,0,0
0,12,0,25.66666667,3.083333333,0,0,1,1,1,1,1,0,1,0
0,9,5,17.91666667,4.416666667,0,1,1,0,1,1,2,1,0,1
0,13,0,33.08333333,1.5,0,0,1,1,0,1,0,0,0,0
3,10,1,23,0.583333333,1,0,0,0,0,1,0,0,0,1
0,11,0,19.91666667,0.25,0,1,1,0,1,1,0,0,0,1
1,11,2,22.66666667,2.583333333,0,0,1,0,0,1,0,0,0,1
5,10,2,30.58333333,4.75,0,0,1,0,0,1,0,0,0,1
0,8,1,17.58333333,1,0,0,1,0,1,1,2,1,0,0
0,11,0,23,1.75,1,0,1,0,0,1,0,0,0,0
4,12,0,33.41666667,0.5,1,0,1,1,0,1,0,0,0,1
3,10,0,27,0.5,0,0,1,0,1,1,2,1,0,1
0,12,0,20.41666667,0.583333333,0,0,1,0,1,1,2,1,0,0
2,6,1,35.58333333,6.083333333,0,0,1,0,0,1,2,1,0,0
5,10,2,25.5,0.916666667,1,0,0,0,0,1,0,0,0,0
0,9,0,56.91666667,5.333333333,0,0,1,0,1,1,1,0,1,1
0,10,0,37.16666667,0.25,0,0,1,0,0,1,1,0,1,0
1,12,1,24.5,0.5,0,0,1,0,0,1,0,0,0,1
0,8,0,25.08333333,0.916666667,0,0,1,0,1,1,0,0,0,0
4,6,0,37.58333333,3.166666667,1,1,0,0,0,1,0,0,0,0
0,10,0,19.33333333,0.5,0,0,1,0,1,1,2,1,0,0
12,6,1,35.33333333,0.666666667,1,0,0,0,0,1,0,0,0,1
0,12,1,21.41666667,1.75,0,1,1,0,1,1,0,0,0,1
0,11,3,21.33333333,0.916666667,1,1,1,0,1,1,2,1,0,1
0,9,3,18.5,0.833333333,0,0,0,0,0,1,2,1,0,0
3,10,0,31.91666667,0.75,0,1,0,0,0,1,2,1,0,0
0,10,1,20.16666667,0.333333333,0,0,1,0,0,1,0,0,0,0
2,9,0,28.33333333,0.75,1,0,1,0,1,1,1,0,1,1
0,8,0,21.08333333,0.5,0,0,0,1,1,1,2,1,0,0
1,8,5,25.16666667,5.75,0,0,1,0,1,1,2,1,0,0
0,7,0,22.33333333,2,0,1,1,0,1,1,2,1,0,0
6,3,1,44.33333333,1.083333333,1,0,0,0,1,1,2,1,0,1
0,11,3,19.08333333,1.083333333,0,0,1,0,0,1,2,1,0,1
1,12,0,39.66666667,0.333333333,1,0,1,0,0,1,0,0,0,0
2,14,1,35.75,2.666666667,0,1,0,0,0,1,2,1,0,1
0,7,0,52.41666667,0.833333333,0,0,1,0,1,0,1,0,1,0
0,12,0,25.75,0.416666667,0,0,1,1,0,1,0,0,0,0
7,8,2,33.75,3.583333333,1,0,1,0,1,1,1,0,1,1
0,10,0,28.33333333,0.416666667,0,0,1,0,0,1,2,1,0,1
7,5,5,45.25,2.75,0,1,0,0,0,1,0,0,0,1
0,10,2,20.5,1,0,0,1,0,0,1,0,0,0,0
0,8,7,22.66666667,1.916666667,0,1,0,0,0,1,0,0,0,1
2,11,0,34.41666667,2.5,0,0,1,1,0,1,0,0,0,0
6,8,1,34.16666667,0.833333333,1,0,1,0,0,1,0,0,0,0
0,12,0,21.91666667,0.5,0,0,1,0,0,1,2,1,0,0
0,12,0,22.08333333,1,1,1,1,1,0,1,2,1,0,1
0,11,0,19.16666667,0.5,1,0,1,0,0,1,2,1,0,0
1,13,7,23.41666667,2.083333333,1,1,1,0,0,1,0,0,0,1
1,11,0,22.75,0.5,0,0,1,0,0,1,2,1,0,0
4,11,3,23.83333333,3.5,0,0,0,0,1,1,2,1,0,1
0,10,0,22.5,1,0,1,1,0,1,0,0,0,0,0
1,10,0,25.83333333,0.5,0,0,1,0,0,1,0,0,0,0
2,12,0,23.08333333,0.333333333,0,0,1,0,1,1,2,1,0,0
0,12,0,28,1.25,0,0,1,1,1,1,2,1,0,1
1,8,2,20.41666667,0.583333333,1,1,1,0,0,1,1,0,1,1
0,13,0,51.66666667,0.666666667,1,0,1,0,0,1,2,1,0,0
0,11,0,22.08333333,0.416666667,1,0,1,0,0,1,2,1,0,0
0,5,0,39.41666667,0.5,1,0,1,1,0,1,0,0,0,0
5,7,0,54.66666667,1.333333333,0,0,1,0,0,1,0,0,0,0
0,11,3,24,2.583333333,0,0,0,0,1,1,0,0,0,0
0,11,1,21,0.833333333,0,0,1,0,1,1,2,1,0,1
3,14,0,45.58333333,0.333333333,0,0,1,0,0,1,0,0,0,0
0,9,2,23.16666667,4,0,0,1,0,1,1,2,1,0,1
0,10,0,19.08333333,0.583333333,0,0,1,0,0,1,0,0,0,0
2,10,0,24.91666667,4.25,0,1,1,1,1,1,2,1,0,0
0,12,0,36.5,0.666666667,1,0,1,1,0,1,0,0,0,1
0,8,0,41.75,0.333333333,0,0,1,1,0,1,0,0,0,0
0,12,3,31.16666667,4.25,0,0,1,1,1,1,0,0,0,0
0,12,3,20.08333333,1.75,0,1,0,0,1,1,2,1,0,0
0,8,1,19.5,1.666666667,1,1,1,0,0,1,0,0,0,1
0,10,0,18.58333333,0.333333333,0,0,0,0,1,1,2,1,0,1
4,8,1,46.75,2.666666667,1,0,0,0,0,1,0,0,0,0
3,9,2,34.41666667,2,1,0,1,1,1,1,2,1,0,0
4,12,2,23.75,2.083333333,0,0,1,0,0,1,0,0,0,1
0,10,12,22.41666667,2.916666667,0,0,0,0,1,1,2,1,0,0
0,12,0,41.58333333,0.416666667,0,0,1,1,0,1,2,1,0,0
0,9,7,19.41666667,5,0,0,1,0,1,1,2,1,0,1
3,9,0,20.83333333,1.166666667,0,0,0,0,1,1,2,1,0,1
0,7,0,39.41666667,4.666666667,0,0,1,0,1,1,1,0,1,0
0,10,0,22.41666667,0.583333333,1,0,1,1,0,0,2,1,0,0
0,7,0,17.58333333,0.5,1,0,0,0,0,1,2,1,0,0
0,10,0,18.75,0.583333333,0,0,1,0,1,1,2,1,0,0
4,6,1,52.08333333,1,1,0,0,1,0,1,0,0,0,0
1,12,2,36.33333333,1.416666667,1,0,1,1,0,1,0,0,0,1
1,8,0,28.58333333,0.416666667,1,0,1,1,0,1,0,0,0,0
0,12,0,25.08333333,1.416666667,0,0,1,0,1,1,0,0,0,0
4,8,3,30.66666667,4.25,0,1,1,0,1,1,2,1,0,1
0,9,2,26.33333333,7.75,1,0,1,0,1,1,2,1,0,1
3,12,2,27.25,2.916666667,0,0,0,0,1,1,2,1,0,1
3,8,14,21.91666667,3.166666667,0,1,1,0,1,1,2,1,0,0
5,10,0,27.16666667,0.416666667,1,1,1,0,0,1,0,0,0,0
0,11,0,19.75,0.416666667,0,0,1,0,0,1,2,1,0,1
1,11,1,25,2.75,0,0,1,0,0,1,0,0,0,0
0,9,2,20.41666667,1,1,1,1,0,0,1,0,0,0,0
0,10,0,53.75,0.333333333,1,0,1,1,0,1,0,0,0,0
0,10,0,42.83333333,2.416666667,1,0,0,0,1,1,0,0,0,0
1,11,0,24.75,0.333333333,0,0,1,0,0,1,0,0,0,0
1,12,3,34.91666667,3.666666667,0,1,0,1,0,1,0,0,0,1
0,11,2,20.5,1.166666667,0,1,1,0,1,1,0,0,0,0
4,10,13,32.83333333,8,1,0,1,0,1,1,2,1,0,0
1,8,1,30.25,1.416666667,1,1,1,1,1,1,2,1,0,1
0,9,1,16.75,0.416666667,1,1,1,0,0,1,0,0,0,1
0,12,1,24,2.333333333,0,0,1,0,1,1,2,1,0,0
0,12,3,22.25,1.666666667,0,0,1,0,0,1,2,1,0,0
1,12,0,23.08333333,0.75,0,0,1,0,0,1,0,0,0,0
0,10,0,21.83333333,2.5,0,0,1,0,0,1,0,0,0,0
0,13,0,28.41666667,1.083333333,0,0,1,1,0,1,0,0,0,0
1,9,4,23,2.833333333,1,1,1,0,1,1,2,1,0,1
3,8,0,23.25,0.5,1,0,0,1,1,1,2,1,0,0
0,8,1,21.66666667,2,1,1,1,0,0,1,0,0,0,0
0,9,2,23.08333333,2.25,0,0,1,0,0,0,0,0,0,0
14,9,0,40.91666667,0.416666667,1,0,1,0,0,1,0,0,0,0
0,9,10,22,2.083333333,0,0,0,0,1,1,2,1,0,1
4,11,11,26.41666667,2.583333333,0,0,0,0,0,1,0,0,0,1
2,15,0,22.25,1,0,0,1,0,0,0,0,0,0,0
4,7,2,28.58333333,1.25,1,0,1,0,1,1,0,0,0,0
2,9,0,21.08333333,0.333333333,1,1,1,0,0,0,1,0,1,0
0,9,0,17.41666667,0.75,0,0,1,0,1,1,2,1,0,0
0,8,0,19.58333333,1.333333333,0,0,1,0,1,0,2,1,0,0
1,10,2,21.08333333,1.416666667,0,0,1,0,1,1,2,1,0,0
0,10,0,20,1.583333333,0,1,1,0,1,1,2,1,0,0
0,10,3,20.5,1,0,0,1,0,0,0,0,0,0,0
1,12,3,23.91666667,1.75,1,1,1,0,1,1,0,0,0,0
0,11,0,20.08333333,0.916666667,0,0,1,0,1,1,1,0,1,1
0,8,2,31.5,4.416666667,0,0,0,0,1,1,1,0,1,0
1,7,1,49.16666667,1,1,0,1,0,1,1,1,0,1,0
3,6,2,22,3.166666667,1,0,1,0,0,1,0,0,0,1
2,10,0,27.16666667,0.416666667,0,1,1,0,0,1,2,1,0,0
4,6,0,30.58333333,0.916666667,1,0,1,0,1,1,0,0,0,1
0,13,1,31.58333333,1.166666667,0,0,0,0,1,1,0,0,0,0
9,5,0,48.33333333,6.083333333,0,0,1,1,1,1,0,0,0,1
0,10,1,19.33333333,1,1,0,1,0,1,1,2,1,0,1
4,14,13,39.5,13.91666667,0,0,1,0,1,1,1,0,1,1
0,8,2,22.16666667,0.916666667,0,1,1,0,1,1,0,0,0,0
0,10,0,21.41666667,1,0,0,1,0,1,0,2,1,0,0
1,10,3,17.58333333,0.666666667,0,0,1,0,0,1,2,1,0,1
0,9,1,21.5,2.666666667,0,0,1,1,1,1,2,1,0,1
0,8,1,17.83333333,1.25,0,0,0,0,0,1,0,0,0,1
0,12,0,24.58333333,1.25,1,1,1,1,0,1,0,0,0,0
